schools_1km,hospitals_1km,transit_1km,Outlet_ID
0,0,0,OUT_09600
0,0,0,OUT_09601
0,0,0,OUT_09602
0,0,0,OUT_09603
0,0,8,OUT_09604
0,0,0,OUT_09605
0,0,0,OUT_09606
0,0,0,OUT_09607
1,0,0,OUT_09608
0,0,0,OUT_09609
0,0,0,OUT_09610
0,0,0,OUT_09611
0,0,0,OUT_09612
0,0,0,OUT_09613
0,0,0,OUT_09614
0,0,0,OUT_09615
0,0,0,OUT_09616
0,0,0,OUT_09617
0,0,0,OUT_09618
1,1,0,OUT_09619
0,0,2,OUT_09620
0,0,0,OUT_09621
0,0,0,OUT_09622
0,0,3,OUT_09623
0,0,0,OUT_09624
0,0,0,OUT_09625
1,0,1,OUT_09626
0,0,0,OUT_09627
0,0,0,OUT_09628
0,0,0,OUT_09629
0,0,0,OUT_09630
0,0,0,OUT_09631
0,0,0,OUT_09632
1,0,0,OUT_09633
1,0,0,OUT_09634
1,0,0,OUT_09635
0,0,2,OUT_09636
0,0,0,OUT_09637
0,0,0,OUT_09638
0,0,0,OUT_09639
1,0,0,OUT_09640
1,0,0,OUT_09641
0,0,1,OUT_09642
0,0,0,OUT_09643
0,0,0,OUT_09644
0,0,1,OUT_09645
0,0,0,OUT_09646
0,0,0,OUT_09647
1,0,0,OUT_09648
0,0,0,OUT_09649
0,0,0,OUT_09650
0,0,0,OUT_09651
0,0,1,OUT_09652
0,0,0,OUT_09653
0,0,0,OUT_09654
0,0,1,OUT_09655
0,0,0,OUT_09656
0,0,0,OUT_09657
0,0,0,OUT_09658
0,0,0,OUT_09659
0,0,0,OUT_09660
1,0,0,OUT_09661
0,0,0,OUT_09662
0,0,0,OUT_09663
1,0,0,OUT_09664
0,0,0,OUT_09665
7,3,7,OUT_09666
0,0,0,OUT_09667
0,0,0,OUT_09668
1,0,5,OUT_09669
0,0,0,OUT_09670
0,0,0,OUT_09671
0,0,0,OUT_09672
0,0,0,OUT_09673
0,0,1,OUT_09674
0,0,0,OUT_09675
2,6,3,OUT_09676
0,0,0,OUT_09677
0,0,1,OUT_09678
0,0,0,OUT_09679
0,0,0,OUT_09680
0,0,0,OUT_09681
0,0,1,OUT_09682
0,0,0,OUT_09683
0,0,0,OUT_09684
0,0,0,OUT_09685
0,0,0,OUT_09686
0,0,0,OUT_09687
0,0,0,OUT_09688
0,0,0,OUT_09689
0,0,0,OUT_09690
0,0,0,OUT_09691
0,0,0,OUT_09692
0,0,0,OUT_09693
0,0,0,OUT_09694
0,0,0,OUT_09695
0,0,1,OUT_09696
0,0,0,OUT_09697
0,0,0,OUT_09698
0,0,0,OUT_09699
0,0,0,OUT_09700
0,0,0,OUT_09701
0,0,0,OUT_09702
0,0,1,OUT_09703
0,0,0,OUT_09704
1,0,0,OUT_09705
1,0,0,OUT_09706
0,0,0,OUT_09707
0,0,0,OUT_09708
0,0,0,OUT_09709
0,0,0,OUT_09710
2,0,0,OUT_09711
0,0,0,OUT_09712
0,0,0,OUT_09713
0,0,0,OUT_09714
0,0,0,OUT_09715
0,0,0,OUT_09716
0,0,0,OUT_09717
0,0,0,OUT_09718
0,0,0,OUT_09719
0,0,0,OUT_09720
1,0,0,OUT_09721
1,0,0,OUT_09722
0,0,0,OUT_09723
0,0,1,OUT_09724
0,0,0,OUT_09725
0,0,0,OUT_09726
0,0,0,OUT_09727
0,0,0,OUT_09728
0,0,0,OUT_09729
1,0,0,OUT_09730
0,0,0,OUT_09731
0,0,1,OUT_09732
0,0,0,OUT_09733
0,0,0,OUT_09734
0,0,0,OUT_09735
0,0,0,OUT_09736
0,0,0,OUT_09737
0,0,0,OUT_09738
0,0,1,OUT_09739
0,0,0,OUT_09740
0,0,0,OUT_09741
0,0,0,OUT_09742
0,0,0,OUT_09743
0,0,0,OUT_09744
3,0,3,OUT_09745
0,0,0,OUT_09746
0,0,5,OUT_09747
1,0,1,OUT_09748
0,0,0,OUT_09749
0,0,2,OUT_09750
2,0,1,OUT_09751
0,1,0,OUT_09752
0,0,0,OUT_09753
0,0,0,OUT_09754
0,0,0,OUT_09755
0,0,0,OUT_09756
0,0,0,OUT_09757
0,0,0,OUT_09758
0,0,0,OUT_09759
0,0,0,OUT_09760
0,0,0,OUT_09761
0,0,0,OUT_09762
1,1,0,OUT_09763
0,0,0,OUT_09764
0,0,0,OUT_09765
0,0,0,OUT_09766
0,0,1,OUT_09767
0,0,0,OUT_09768
0,0,0,OUT_09769
0,0,0,OUT_09770
1,0,0,OUT_09771
0,0,0,OUT_09772
0,0,1,OUT_09773
0,1,1,OUT_09774
0,0,0,OUT_09775
0,0,1,OUT_09776
0,0,0,OUT_09777
2,0,0,OUT_09778
2,0,1,OUT_09779
1,0,0,OUT_09780
0,0,0,OUT_09781
2,0,3,OUT_09782
0,0,0,OUT_09783
1,0,0,OUT_09784
0,0,0,OUT_09785
0,0,1,OUT_09786
0,0,3,OUT_09787
0,0,0,OUT_09788
0,0,0,OUT_09789
0,0,5,OUT_09790
0,0,0,OUT_09791
0,0,0,OUT_09792
0,0,1,OUT_09793
0,0,0,OUT_09794
0,0,1,OUT_09795
0,0,1,OUT_09796
0,0,0,OUT_09797
1,0,0,OUT_09798
0,0,0,OUT_09799
0,0,1,OUT_09800
0,0,0,OUT_09801
0,0,0,OUT_09802
0,0,0,OUT_09803
0,0,0,OUT_09804
0,0,1,OUT_09805
0,0,0,OUT_09806
0,0,0,OUT_09807
0,0,0,OUT_09808
0,0,0,OUT_09809
0,1,2,OUT_09810
0,0,0,OUT_09811
3,1,0,OUT_09812
0,0,0,OUT_09813
0,0,0,OUT_09814
0,0,0,OUT_09815
0,0,0,OUT_09816
1,0,3,OUT_09817
0,1,1,OUT_09818
0,0,0,OUT_09819
0,0,0,OUT_09820
0,0,1,OUT_09821
0,0,0,OUT_09822
0,0,1,OUT_09823
0,0,0,OUT_09824
0,0,0,OUT_09825
0,0,0,OUT_09826
0,0,0,OUT_09827
0,0,0,OUT_09828
0,0,0,OUT_09829
0,0,0,OUT_09830
0,0,0,OUT_09831
0,0,0,OUT_09832
5,2,16,OUT_09833
0,0,0,OUT_09834
0,0,0,OUT_09835
1,2,17,OUT_09836
0,0,0,OUT_09837
0,0,0,OUT_09838
3,2,0,OUT_09839
0,0,0,OUT_09840
0,0,0,OUT_09841
0,0,1,OUT_09842
0,0,0,OUT_09843
0,0,0,OUT_09844
0,0,0,OUT_09845
1,0,6,OUT_09846
0,0,1,OUT_09847
0,0,0,OUT_09848
0,0,0,OUT_09849
0,0,0,OUT_09850
0,0,0,OUT_09851
0,0,0,OUT_09852
0,0,0,OUT_09853
0,0,3,OUT_09854
0,0,0,OUT_09855
1,0,0,OUT_09856
0,0,0,OUT_09857
0,0,0,OUT_09858
0,0,0,OUT_09859
0,0,0,OUT_09860
2,0,1,OUT_09861
0,0,0,OUT_09862
0,0,0,OUT_09863
0,0,0,OUT_09864
0,0,0,OUT_09865
0,0,0,OUT_09866
0,0,1,OUT_09867
0,0,0,OUT_09868
0,0,0,OUT_09869
0,0,0,OUT_09870
1,1,1,OUT_09871
0,0,0,OUT_09872
0,0,0,OUT_09873
0,0,0,OUT_09874
1,0,2,OUT_09875
0,0,0,OUT_09876
0,0,0,OUT_09877
2,0,0,OUT_09878
0,0,0,OUT_09879
0,0,0,OUT_09880
0,0,0,OUT_09881
0,0,1,OUT_09882
0,0,0,OUT_09883
0,0,0,OUT_09884
0,0,1,OUT_09885
0,0,1,OUT_09886
0,0,0,OUT_09887
0,0,0,OUT_09888
0,0,1,OUT_09889
0,0,0,OUT_09890
0,0,0,OUT_09891
0,0,0,OUT_09892
0,0,0,OUT_09893
0,0,2,OUT_09894
0,0,0,OUT_09895
0,0,0,OUT_09896
0,0,0,OUT_09897
0,0,0,OUT_09898
0,0,0,OUT_09899
0,0,0,OUT_09900
0,0,0,OUT_09901
1,0,0,OUT_09902
0,0,0,OUT_09903
0,0,0,OUT_09904
1,0,1,OUT_09905
0,0,0,OUT_09906
0,0,0,OUT_09907
0,0,3,OUT_09908
2,0,0,OUT_09909
1,0,0,OUT_09910
0,0,0,OUT_09911
0,0,0,OUT_09912
0,0,0,OUT_09913
2,0,0,OUT_09914
0,0,0,OUT_09915
1,0,0,OUT_09916
1,0,0,OUT_09917
0,0,0,OUT_09918
0,0,0,OUT_09919
0,0,0,OUT_09920
0,2,2,OUT_09921
0,0,0,OUT_09922
0,0,0,OUT_09923
0,1,0,OUT_09924
0,0,0,OUT_09925
0,0,0,OUT_09926
1,1,0,OUT_09927
0,0,0,OUT_09928
0,1,0,OUT_09929
0,0,0,OUT_09930
0,0,0,OUT_09931
0,0,0,OUT_09932
0,0,0,OUT_09933
0,0,0,OUT_09934
0,0,0,OUT_09935
0,0,0,OUT_09936
0,0,0,OUT_09937
0,0,0,OUT_09938
0,0,0,OUT_09939
0,0,1,OUT_09940
0,0,0,OUT_09941
0,0,0,OUT_09942
0,0,2,OUT_09943
0,0,0,OUT_09944
0,0,0,OUT_09945
3,2,7,OUT_09946
0,0,0,OUT_09947
3,0,0,OUT_09948
0,0,0,OUT_09949
1,0,0,OUT_09950
0,0,2,OUT_09951
2,2,2,OUT_09952
0,0,0,OUT_09953
0,0,6,OUT_09954
0,0,0,OUT_09955
0,0,1,OUT_09956
0,0,0,OUT_09957
0,0,0,OUT_09958
0,0,0,OUT_09959
0,0,0,OUT_09960
0,0,0,OUT_09961
0,0,0,OUT_09962
0,0,2,OUT_09963
0,0,1,OUT_09964
0,0,0,OUT_09965
0,0,0,OUT_09966
2,0,1,OUT_09967
2,0,0,OUT_09968
0,0,0,OUT_09969
0,0,0,OUT_09970
0,0,0,OUT_09971
1,0,4,OUT_09972
0,0,0,OUT_09973
0,0,0,OUT_09974
0,0,0,OUT_09975
0,0,4,OUT_09976
0,0,0,OUT_09977
0,0,1,OUT_09978
0,0,0,OUT_09979
0,0,0,OUT_09980
2,0,3,OUT_09981
0,0,0,OUT_09982
0,0,0,OUT_09983
0,0,0,OUT_09984
0,0,0,OUT_09985
0,0,0,OUT_09986
0,0,0,OUT_09987
0,0,0,OUT_09988
0,0,0,OUT_09989
0,0,0,OUT_09990
0,0,0,OUT_09991
1,0,0,OUT_09992
0,0,0,OUT_09993
0,0,1,OUT_09994
0,0,0,OUT_09995
1,0,5,OUT_09996
0,0,0,OUT_09997
0,0,0,OUT_09998
0,0,0,OUT_09999
0,0,0,OUT_10000
0,0,2,OUT_10001
0,0,0,OUT_10002
0,0,2,OUT_10003
0,0,0,OUT_10004
0,0,0,OUT_10005
0,0,1,OUT_10006
0,0,0,OUT_10007
0,0,0,OUT_10008
0,0,0,OUT_10009
0,0,0,OUT_10010
0,0,0,OUT_10011
0,0,0,OUT_10012
0,0,1,OUT_10013
0,0,0,OUT_10014
0,0,0,OUT_10015
0,0,0,OUT_10016
0,0,0,OUT_10017
0,0,0,OUT_10018
0,0,0,OUT_10019
0,0,0,OUT_10020
0,0,0,OUT_10021
0,0,0,OUT_10022
0,0,0,OUT_10023
1,0,0,OUT_10024
0,0,1,OUT_10025
1,0,0,OUT_10026
0,0,0,OUT_10027
0,0,0,OUT_10028
0,0,0,OUT_10029
0,0,0,OUT_10030
0,0,2,OUT_10031
0,0,0,OUT_10032
0,0,0,OUT_10033
0,0,0,OUT_10034
0,0,3,OUT_10035
0,0,0,OUT_10036
0,0,0,OUT_10037
0,0,0,OUT_10038
0,0,0,OUT_10039
0,0,0,OUT_10040
0,0,0,OUT_10041
0,0,0,OUT_10042
0,0,1,OUT_10043
0,0,0,OUT_10044
0,0,0,OUT_10045
0,0,0,OUT_10046
0,0,0,OUT_10047
0,0,0,OUT_10048
0,0,0,OUT_10049
0,0,0,OUT_10050
0,0,0,OUT_10051
0,0,0,OUT_10052
0,0,0,OUT_10053
0,0,0,OUT_10054
0,0,0,OUT_10055
0,0,0,OUT_10056
0,1,7,OUT_10057
0,0,0,OUT_10058
0,0,0,OUT_10059
0,0,0,OUT_10060
0,0,0,OUT_10061
0,0,0,OUT_10062
0,0,0,OUT_10063
1,0,1,OUT_10064
0,0,0,OUT_10065
0,0,0,OUT_10066
0,0,0,OUT_10067
0,0,0,OUT_10068
0,0,0,OUT_10069
1,0,0,OUT_10070
0,0,0,OUT_10071
0,0,0,OUT_10072
0,0,0,OUT_10073
0,0,0,OUT_10074
0,0,0,OUT_10075
0,1,0,OUT_10076
0,0,0,OUT_10077
0,0,0,OUT_10078
0,0,0,OUT_10079
0,0,0,OUT_10080
0,0,0,OUT_10081
0,0,0,OUT_10082
0,0,0,OUT_10083
0,0,0,OUT_10084
1,0,4,OUT_10085
0,0,0,OUT_10086
0,0,0,OUT_10087
0,0,0,OUT_10088
0,0,0,OUT_10089
0,0,0,OUT_10090
0,1,0,OUT_10091
0,0,0,OUT_10092
0,0,0,OUT_10093
1,0,0,OUT_10094
0,0,0,OUT_10095
0,0,0,OUT_10096
0,0,0,OUT_10097
0,0,0,OUT_10098
1,0,0,OUT_10099
0,0,0,OUT_10100
0,0,0,OUT_10101
0,0,0,OUT_10102
0,0,0,OUT_10103
0,0,0,OUT_10104
0,0,0,OUT_10105
0,0,0,OUT_10106
0,0,0,OUT_10107
0,0,0,OUT_10108
0,0,0,OUT_10109
1,0,0,OUT_10110
0,0,0,OUT_10111
0,0,0,OUT_10112
1,0,2,OUT_10113
0,0,0,OUT_10114
0,0,0,OUT_10115
0,0,0,OUT_10116
0,0,0,OUT_10117
0,0,0,OUT_10118
0,1,0,OUT_10119
0,0,0,OUT_10120
0,0,1,OUT_10121
0,0,1,OUT_10122
0,0,1,OUT_10123
0,0,0,OUT_10124
0,0,0,OUT_10125
1,0,0,OUT_10126
0,0,0,OUT_10127
0,0,0,OUT_10128
0,0,0,OUT_10129
0,0,0,OUT_10130
0,0,0,OUT_10131
0,0,3,OUT_10132
0,0,0,OUT_10133
0,0,0,OUT_10134
0,0,0,OUT_10135
0,0,0,OUT_10136
0,0,1,OUT_10137
0,0,0,OUT_10138
1,0,2,OUT_10139
0,0,0,OUT_10140
0,0,0,OUT_10141
0,0,0,OUT_10142
0,0,0,OUT_10143
0,0,0,OUT_10144
0,0,0,OUT_10145
0,0,0,OUT_10146
0,0,0,OUT_10147
1,0,0,OUT_10148
0,0,0,OUT_10149
0,0,0,OUT_10150
0,0,0,OUT_10151
1,0,0,OUT_10152
0,0,0,OUT_10153
0,0,0,OUT_10154
1,1,1,OUT_10155
0,0,0,OUT_10156
1,0,0,OUT_10157
0,0,0,OUT_10158
0,0,0,OUT_10159
0,1,0,OUT_10160
2,3,1,OUT_10161
0,0,0,OUT_10162
0,0,0,OUT_10163
0,0,1,OUT_10164
0,0,0,OUT_10165
0,0,1,OUT_10166
2,0,0,OUT_10167
2,0,0,OUT_10168
0,0,0,OUT_10169
1,0,4,OUT_10170
0,0,0,OUT_10171
0,0,0,OUT_10172
1,0,0,OUT_10173
1,0,0,OUT_10174
0,0,0,OUT_10175
0,0,0,OUT_10176
0,0,0,OUT_10177
0,0,0,OUT_10178
0,0,0,OUT_10179
0,0,0,OUT_10180
0,0,0,OUT_10181
0,0,0,OUT_10182
0,0,0,OUT_10183
1,0,0,OUT_10184
0,0,0,OUT_10185
0,0,0,OUT_10186
0,0,1,OUT_10187
0,0,0,OUT_10188
0,1,1,OUT_10189
0,0,0,OUT_10190
2,0,0,OUT_10191
0,0,6,OUT_10192
0,0,0,OUT_10193
0,0,0,OUT_10194
0,0,0,OUT_10195
0,0,0,OUT_10196
1,0,0,OUT_10197
2,0,0,OUT_10198
0,0,0,OUT_10199
0,0,0,OUT_10200
0,0,3,OUT_10201
0,0,0,OUT_10202
0,0,3,OUT_10203
1,0,0,OUT_10204
1,0,0,OUT_10205
0,0,0,OUT_10206
1,0,0,OUT_10207
2,0,0,OUT_10208
0,0,0,OUT_10209
0,0,0,OUT_10210
0,0,0,OUT_10211
1,0,0,OUT_10212
0,0,0,OUT_10213
0,0,0,OUT_10214
1,0,0,OUT_10215
0,0,0,OUT_10216
0,0,0,OUT_10217
0,0,0,OUT_10218
0,0,0,OUT_10219
0,0,0,OUT_10220
0,0,0,OUT_10221
0,0,0,OUT_10222
0,0,0,OUT_10223
0,0,0,OUT_10224
0,0,0,OUT_10225
0,1,0,OUT_10226
0,0,0,OUT_10227
0,0,0,OUT_10228
0,0,0,OUT_10229
0,0,0,OUT_10230
0,0,0,OUT_10231
0,0,0,OUT_10232
0,0,0,OUT_10233
1,0,0,OUT_10234
0,0,2,OUT_10235
0,0,0,OUT_10236
0,0,0,OUT_10237
0,0,0,OUT_10238
0,0,0,OUT_10239
0,0,0,OUT_10240
0,0,0,OUT_10241
0,0,0,OUT_10242
0,0,0,OUT_10243
0,0,0,OUT_10244
0,0,0,OUT_10245
0,0,0,OUT_10246
0,0,0,OUT_10247
0,0,0,OUT_10248
0,0,0,OUT_10249
0,0,0,OUT_10250
0,0,1,OUT_10251
0,0,0,OUT_10252
0,0,0,OUT_10253
0,0,0,OUT_10254
0,0,0,OUT_10255
0,0,0,OUT_10256
0,0,3,OUT_10257
0,0,0,OUT_10258
0,0,0,OUT_10259
0,0,0,OUT_10260
0,0,0,OUT_10261
0,0,0,OUT_10262
1,0,0,OUT_10263
0,0,0,OUT_10264
0,0,0,OUT_10265
0,0,0,OUT_10266
0,0,0,OUT_10267
0,0,0,OUT_10268
0,0,0,OUT_10269
0,0,0,OUT_10270
0,0,0,OUT_10271
0,0,1,OUT_10272
2,0,0,OUT_10273
2,1,9,OUT_10274
0,0,0,OUT_10275
1,0,0,OUT_10276
0,0,0,OUT_10277
1,0,1,OUT_10278
0,0,1,OUT_10279
0,0,0,OUT_10280
0,0,0,OUT_10281
0,0,0,OUT_10282
0,0,1,OUT_10283
0,0,0,OUT_10284
0,0,0,OUT_10285
0,0,0,OUT_10286
0,0,0,OUT_10287
0,0,0,OUT_10288
1,0,0,OUT_10289
0,0,0,OUT_10290
0,0,0,OUT_10291
0,0,0,OUT_10292
0,0,0,OUT_10293
1,0,0,OUT_10294
0,0,0,OUT_10295
0,0,0,OUT_10296
0,0,0,OUT_10297
0,0,0,OUT_10298
0,0,0,OUT_10299
0,0,0,OUT_10300
0,1,1,OUT_10301
0,0,0,OUT_10302
0,0,0,OUT_10303
1,0,0,OUT_10304
0,0,0,OUT_10305
0,0,0,OUT_10306
0,0,0,OUT_10307
0,0,0,OUT_10308
2,0,0,OUT_10309
0,0,0,OUT_10310
0,0,0,OUT_10311
0,0,0,OUT_10312
0,0,0,OUT_10313
0,0,0,OUT_10314
0,0,0,OUT_10315
0,0,0,OUT_10316
0,0,0,OUT_10317
0,0,0,OUT_10318
1,0,0,OUT_10319
0,0,0,OUT_10320
0,0,0,OUT_10321
0,0,0,OUT_10322
0,0,0,OUT_10323
0,0,0,OUT_10324
0,0,0,OUT_10325
0,0,0,OUT_10326
0,0,0,OUT_10327
0,0,1,OUT_10328
0,0,1,OUT_10329
0,0,0,OUT_10330
0,0,0,OUT_10331
0,0,0,OUT_10332
0,0,0,OUT_10333
0,0,0,OUT_10334
0,0,0,OUT_10335
0,0,0,OUT_10336
0,0,0,OUT_10337
0,0,0,OUT_10338
0,0,0,OUT_10339
0,0,3,OUT_10340
0,0,0,OUT_10341
0,0,0,OUT_10342
0,0,0,OUT_10343
0,0,1,OUT_10344
0,0,0,OUT_10345
1,0,2,OUT_10346
0,0,0,OUT_10347
0,0,1,OUT_10348
0,0,2,OUT_10349
0,0,0,OUT_10350
0,0,1,OUT_10351
0,0,0,OUT_10352
0,0,0,OUT_10353
0,0,0,OUT_10354
0,0,0,OUT_10355
2,1,0,OUT_10356
0,0,0,OUT_10357
0,0,0,OUT_10358
0,0,0,OUT_10359
0,0,0,OUT_10360
0,0,0,OUT_10361
0,0,0,OUT_10362
0,0,0,OUT_10363
0,0,0,OUT_10364
3,2,6,OUT_10365
0,0,0,OUT_10366
0,0,0,OUT_10367
0,0,0,OUT_10368
0,0,0,OUT_10369
0,0,0,OUT_10370
0,0,1,OUT_10371
0,0,1,OUT_10372
0,0,0,OUT_10373
0,0,0,OUT_10374
0,0,0,OUT_10375
0,0,0,OUT_10376
0,0,0,OUT_10377
0,0,0,OUT_10378
0,0,0,OUT_10379
0,0,0,OUT_10380
0,0,0,OUT_10381
0,0,0,OUT_10382
0,0,0,OUT_10383
0,0,1,OUT_10384
0,0,0,OUT_10385
0,0,0,OUT_10386
0,0,0,OUT_10387
1,0,0,OUT_10388
0,0,0,OUT_10389
0,0,0,OUT_10390
0,0,0,OUT_10391
0,0,0,OUT_10392
0,0,0,OUT_10393
0,2,2,OUT_10394
0,0,0,OUT_10395
0,0,0,OUT_10396
0,0,0,OUT_10397
0,0,0,OUT_10398
0,0,0,OUT_10399
0,0,0,OUT_10400
0,0,0,OUT_10401
0,0,0,OUT_10402
0,0,0,OUT_10403
0,0,1,OUT_10404
0,0,0,OUT_10405
0,0,0,OUT_10406
1,0,0,OUT_10407
1,0,0,OUT_10408
0,0,0,OUT_10409
0,0,0,OUT_10410
0,0,0,OUT_10411
0,0,0,OUT_10412
1,0,1,OUT_10413
0,0,0,OUT_10414
0,1,0,OUT_10415
0,0,0,OUT_10416
0,0,2,OUT_10417
0,0,0,OUT_10418
0,0,0,OUT_10419
0,0,0,OUT_10420
0,0,0,OUT_10421
0,0,0,OUT_10422
0,0,0,OUT_10423
0,0,0,OUT_10424
0,1,2,OUT_10425
0,0,0,OUT_10426
0,0,0,OUT_10427
0,0,0,OUT_10428
0,0,0,OUT_10429
0,0,0,OUT_10430
1,0,0,OUT_10431
0,0,0,OUT_10432
0,0,0,OUT_10433
0,0,0,OUT_10434
0,0,1,OUT_10435
0,0,2,OUT_10436
0,0,0,OUT_10437
0,0,0,OUT_10438
0,0,0,OUT_10439
0,0,0,OUT_10440
0,0,0,OUT_10441
0,0,0,OUT_10442
0,0,0,OUT_10443
0,0,0,OUT_10444
0,0,4,OUT_10445
0,0,0,OUT_10446
1,0,1,OUT_10447
0,0,1,OUT_10448
0,0,0,OUT_10449
4,0,4,OUT_10450
0,0,0,OUT_10451
1,0,1,OUT_10452
1,0,0,OUT_10453
0,0,0,OUT_10454
0,0,0,OUT_10455
0,0,0,OUT_10456
0,0,0,OUT_10457
0,0,1,OUT_10458
0,0,0,OUT_10459
0,0,0,OUT_10460
0,0,0,OUT_10461
0,0,0,OUT_10462
0,1,0,OUT_10463
2,0,0,OUT_10464
0,0,0,OUT_10465
0,0,0,OUT_10466
0,0,0,OUT_10467
0,1,0,OUT_10468
0,0,0,OUT_10469
0,0,2,OUT_10470
0,0,0,OUT_10471
0,0,0,OUT_10472
0,0,0,OUT_10473
0,0,0,OUT_10474
0,0,0,OUT_10475
0,0,0,OUT_10476
0,0,0,OUT_10477
0,0,1,OUT_10478
0,0,0,OUT_10479
0,0,0,OUT_10480
0,0,0,OUT_10481
0,0,0,OUT_10482
0,0,0,OUT_10483
0,0,0,OUT_10484
0,0,0,OUT_10485
0,1,0,OUT_10486
0,0,0,OUT_10487
0,0,0,OUT_10488
0,0,0,OUT_10489
1,0,2,OUT_10490
0,0,0,OUT_10491
0,0,0,OUT_10492
0,1,0,OUT_10493
0,0,0,OUT_10494
0,0,0,OUT_10495
0,0,0,OUT_10496
0,0,0,OUT_10497
0,0,0,OUT_10498
0,0,0,OUT_10499
0,0,0,OUT_10500
0,0,0,OUT_10501
0,0,0,OUT_10502
0,0,0,OUT_10503
0,0,0,OUT_10504
0,0,2,OUT_10505
0,0,0,OUT_10506
1,0,1,OUT_10507
0,0,0,OUT_10508
0,0,0,OUT_10509
0,0,0,OUT_10510
0,0,0,OUT_10511
0,0,0,OUT_10512
0,0,0,OUT_10513
0,0,1,OUT_10514
1,0,0,OUT_10515
0,0,0,OUT_10516
0,1,0,OUT_10517
0,0,0,OUT_10518
0,0,0,OUT_10519
0,0,0,OUT_10520
0,0,0,OUT_10521
0,0,0,OUT_10522
0,0,0,OUT_10523
0,0,0,OUT_10524
0,0,0,OUT_10525
1,0,0,OUT_10526
0,0,0,OUT_10527
1,0,1,OUT_10528
1,0,0,OUT_10529
0,0,0,OUT_10530
0,0,4,OUT_10531
0,0,0,OUT_10532
0,0,0,OUT_10533
0,0,0,OUT_10534
0,0,0,OUT_10535
0,0,0,OUT_10536
0,0,0,OUT_10537
0,0,0,OUT_10538
1,0,6,OUT_10539
0,0,0,OUT_10540
1,0,1,OUT_10541
0,0,0,OUT_10542
0,0,0,OUT_10543
0,0,0,OUT_10544
0,0,0,OUT_10545
0,0,0,OUT_10546
0,0,0,OUT_10547
0,0,0,OUT_10548
0,0,0,OUT_10549
0,0,0,OUT_10550
0,0,0,OUT_10551
0,0,0,OUT_10552
0,0,0,OUT_10553
0,0,0,OUT_10554
0,0,0,OUT_10555
1,0,2,OUT_10556
0,0,0,OUT_10557
0,0,1,OUT_10558
0,0,0,OUT_10559
0,0,0,OUT_10560
0,0,0,OUT_10561
1,0,0,OUT_10562
0,0,0,OUT_10563
1,0,0,OUT_10564
0,0,0,OUT_10565
0,0,0,OUT_10566
0,0,0,OUT_10567
1,1,0,OUT_10568
0,0,0,OUT_10569
0,0,0,OUT_10570
0,0,0,OUT_10571
0,0,0,OUT_10572
0,0,1,OUT_10573
0,0,0,OUT_10574
0,0,0,OUT_10575
0,0,0,OUT_10576
0,0,0,OUT_10577
0,0,0,OUT_10578
0,0,0,OUT_10579
0,0,1,OUT_10580
0,0,0,OUT_10581
0,0,0,OUT_10582
0,0,0,OUT_10583
0,0,0,OUT_10584
0,0,0,OUT_10585
0,0,1,OUT_10586
0,0,0,OUT_10587
0,0,0,OUT_10588
0,0,0,OUT_10589
0,0,0,OUT_10590
0,0,0,OUT_10591
0,0,7,OUT_10592
0,0,0,OUT_10593
0,0,0,OUT_10594
0,0,0,OUT_10595
0,0,1,OUT_10596
0,0,0,OUT_10597
0,1,0,OUT_10598
0,0,0,OUT_10599
0,0,0,OUT_10600
0,0,0,OUT_10601
1,0,0,OUT_10602
3,0,1,OUT_10603
0,0,0,OUT_10604
0,0,0,OUT_10605
0,0,0,OUT_10606
0,0,0,OUT_10607
0,0,0,OUT_10608
0,0,0,OUT_10609
0,0,2,OUT_10610
0,0,0,OUT_10611
0,0,1,OUT_10612
0,0,0,OUT_10613
0,0,0,OUT_10614
0,0,0,OUT_10615
0,0,0,OUT_10616
0,0,0,OUT_10617
0,0,0,OUT_10618
1,0,0,OUT_10619
0,0,0,OUT_10620
0,0,0,OUT_10621
0,0,0,OUT_10622
0,0,0,OUT_10623
0,0,1,OUT_10624
1,0,0,OUT_10625
1,0,0,OUT_10626
0,0,0,OUT_10627
0,0,0,OUT_10628
0,0,0,OUT_10629
3,0,1,OUT_10630
0,0,0,OUT_10631
0,0,0,OUT_10632
0,0,0,OUT_10633
0,1,0,OUT_10634
0,0,1,OUT_10635
0,0,0,OUT_10636
0,0,3,OUT_10637
0,0,0,OUT_10638
0,0,0,OUT_10639
0,0,0,OUT_10640
0,0,0,OUT_10641
0,0,1,OUT_10642
0,0,0,OUT_10643
0,0,0,OUT_10644
0,0,2,OUT_10645
0,0,1,OUT_10646
0,0,1,OUT_10647
0,0,0,OUT_10648
0,0,0,OUT_10649
1,0,1,OUT_10650
0,0,0,OUT_10651
0,0,0,OUT_10652
0,0,0,OUT_10653
0,0,0,OUT_10654
0,0,0,OUT_10655
0,0,0,OUT_10656
0,0,0,OUT_10657
0,0,0,OUT_10658
0,0,0,OUT_10659
0,0,0,OUT_10660
0,0,0,OUT_10661
0,0,0,OUT_10662
0,0,0,OUT_10663
0,0,0,OUT_10664
0,0,0,OUT_10665
0,0,0,OUT_10666
0,0,0,OUT_10667
0,0,0,OUT_10668
0,0,0,OUT_10669
0,0,0,OUT_10670
2,0,10,OUT_10671
0,0,1,OUT_10672
0,0,0,OUT_10673
